Enrico Costanza,1,8
Jeffrey Huang,1,8
Ann Morrison,1,7
Antti Oulasvirta,1,7
Peter Peltonen,1,7
Saija Lemmela,1,7
Giulio Jacucci,1,7
Gerhard Reitmayr,1,7
Jaana N&#228;s&#228;nen,1,7
Antti Juustila,1,7
Jaewoo Chung,1,3
Chris Schmandt,1,3
Joel E. Fischer,1,1
Steve Benford,1,1
Patrick Baudisch,1,25
Gerry Chu,1,25
Ken Hinckley,1,4
Morgan Dixon,1,4
Raman Sarin,1,4
Francois Guimbretiere,1,4
Ravin Balakrishnan,1,4
Mahfuz Rahman,1,8
Sean Gustafson,1,8
Pourang Irani,1,8
Sriram Subramanian,1,8
Dan Cosley,1,6
Jonathan Baxter,1,6
Soyoung Lee,1,6
Brian Alson,1,6
Saeko Nomura,1,6
Phil Adams,1,6
Chethan Sarabu,1,6
Geri Gay,1,6
Tom Hope,1,1
Yoshiyuki Nakamura,1,1
Toru Takahashi,1,1
Atsushi Nobayashi,1,1
Shota Fukuoka,1,1
Masahiro Hamasaki,1,1
Takuichi Nishimura,1,1
Boriana Koleva,1,1
Stefan Rennick Egglestone,1,1
Holger Schn&#228;delbach,1,1
Kevin Glover,1,1
Chris Greenhalgh,1,1
Tom Rodden,1,1
Martyn Dade-Robertson,1,1
Stuart Schechter,1,2
Serge Egelman,1,2
Robert W. Reeder,1,2
Predrag Klasnja,1,5
Sunny Consolvo,1,5
Jaeyeon Jung,1,5
Benjamin M. Greenstein,1,5
Louis LeGrand,1,5
Pauline Powledge,1,5
David Wetherall,1,5
Janice Y. Tsai,1,16
Patrick Kelley,1,16
Paul Drielsma,1,16
Lorrie Faith Cranor,1,16
Jason Hong,1,16
Norman Sadeh,1,16
Yevgeniy Medynskiy,1,3
Mira Dontcheva,1,3
Steven M. Drucker,1,3
Jaime Teevan,1,8
Edward Cutrell,1,8
Danyel Fisher,1,8
Steven M. Drucker,1,8
Gonzalo Ramos,1,8
Paul Andr&#233;,1,8
Chang Hu,1,8
Paul Andr&#233;,1,5
Jaime Teevan,1,5
Susan T. Dumais,1,5
Johann Schrammel,1,6
Michael Leitner,1,6
Manfred Tscheligi,1,6
Charlotte Tang,1,2
Sheelagh Carpendale,1,2
David Coyle,1,5
Gavin Doherty,1,5
Xiaomu Zhou,1,7
Mark S. Ackerman,1,7
Kai Zheng,1,7
Sarita Yardi,1,11
Scott A. Golder,1,11
Michael J. Brzozowski,1,11
Jennifer Thom-Santelli,1,5
David R. Millen,1,5
A.J. Bernheim Brush,1,2
Brian R. Meyers,1,2
James Scott,1,2
Gina Venolia,1,2
Emilee Rader,1,6
Leila Takayama,1,4
Victoria Groom,1,4
Clifford Nass,1,4
Alex S. Taylor,1,4
Brian Y. Lim,1,7
Anind K. Dey,1,7
Daniel Avrahami,1,7
David Pinelle,1,2
Mutasem Barjawi,1,2
Miguel Nacenta,1,2
Regan Mandryk,1,2
Philip Tuddenham,1,8
Peter Robinson,1,8
Paul Marshall,1,9
Rowanne Fleck,1,9
Amanda Harris,1,9
Jochen Rick,1,9
Eva Hornecker,1,9
Yvonne Rogers,1,9
Nicola Yuill,1,9
Nick Sheep Dalton,1,9
Shelly D. Farnham,1,3
Joseph F. McCarthy,1,3
Yagnesh Patel,1,3
Sameer Ahuja,1,3
Daniel Norman,1,3
William R. Hazlewood,1,3
Josh Lind,1,3
Neema Moraveji,1,5
Kori Inkpen,1,5
Ed Cutrell,1,5
Ravin Balakrishnan,1,5
Jaana N&#228;s&#228;nen,1,2
Antti Oulasvirta,1,2
Asko Lehmuskallio,1,2
Anthony J. Hornof,1,2
Remco Magielse,1,3
Panos Markopoulos,1,3
Leanne M. Hirshfield,1,6
Erin Treacy Solovey,1,6
Audrey Girouard,1,6
James Kebinger,1,6
Robert J.K. Jacob,1,6
Angelo Sassaroli,1,6
Sergio Fantini,1,6
Chang Yun,1,4
Dvijesh Shastri,1,4
Ioannis Pavlidis,1,4
Zhigang Deng,1,4
Jean-Baptiste Sauvan,1,2
Anatole L&#233;cuyer,1,2
Fabien Lotte,1,2
G&#233;ry Casiez,1,2
Flavio T.P. Oliveira,1,1
Anne Aula,1,1
Daniel M. Russell,1,1
William Gaver,1,8
John Bowers,1,8
Tobie Kerridge,1,8
Andy Boucher,1,8
Nadine Jarvis,1,8
Gilbert Cockton,1,6
Katherine Isbister,1,7
Kristina H&#246;&#246;k,1,7
Daniel Spelmezan,1,4
Mareike Jacobs,1,4
Anke Hilgers,1,4
Jan Borchers,1,4
Eve Hoggan,1,6
Andrew Crossan,1,6
Stephen A. Brewster,1,6
Topi Kaaresoja,1,6
Mark D. Dunlop,1,3
Finbarr Taylor,1,3
Chris Harrison,1,3
Scott E. Hudson,1,3
Alexander Hoffmann,1,2
Daniel Spelmezan,1,2
Jan Borchers,1,2
Andrew Bragdon,1,8
Robert Zeleznik,1,8
Brian Williamson,1,8
Timothy Miller,1,8
Joseph J. LaViola,1,8
Mark Perry,1,1
Oskar Juhlin,1,1
Mattias Esbj&#246;rnsson,1,1
Arvid Engstr&#246;m,1,1
Caroline Appert,1,8
Shumin Zhai,1,8
Danny Holten,1,3
Jarke J. van Wijk,1,3
Michael Ludwig,1,0
Reid Priedhorsky,1,0
Loren Terveen,1,0
Tomer Moscovich,1,6
Fanny Chevalier,1,6
Nathalie Henry,1,6
Emmanuel Pietriga,1,6
Jean-Daniel Fekete,1,6
Danielle Lottridge,1,8
Nicolas Masson,1,8
Wendy Mackay,1,8
Gregorio Convertino,1,4
Helena M. Mentis,1,4
Mary Beth Rosson,1,4
Aleksandra Slavkovic,1,4
John M. Carroll,1,4
Tony Bergstrom,1,3
Karrie Karahalios,1,3
Yingxin Pan,1,2
Danning Jiang,1,2
Michael Picheny,1,2
Yong Qin,1,2
Jeffrey Bardzell,1,13
Moushumi Sharmin,1,3
Brian P. Bailey,1,3
Cole Coats,1,3
Kevin Hamilton,1,3
Joseph O'Sullivan,1,2
Jim Webb,1,1
Pei-Yu Chi,1,0
Xiao Xiao,1,0
Keywon Chung,1,0
Carnaven Chiu,1,0
Joan Soler-Adillon,1,2
Narcis Par&#233;s,1,2
Ashlie Brown,1,0
Hayes Raffle,1,0
Thecla Schiphorst,1,5
Keywon Chung,1,1
Carnaven Chiu,1,1
Xiao Xiao,1,1
Pei-Yu (Peggy) Chi,1,1
Jina Huh,1,1
Mark Steven Ackerman,1,1
Michael Massimi,1,8
Andrea Charise,1,8
Ramon Solves Pujol,1,0
Hiroyuki Umemuro,1,0
Louise Barkhuus,1,1
Lisa Neal Gualtieri,1,0
Juan Pablo Hourcade,1,0
Hiroki Kobayashi,1,3
Ryoko Ueoka,1,3
Michitaka Hirose,1,3
Jun Rekimoto,1,2
Robert E. McGrath,1,1
Elizabeth Goodman,1,6
Ian Scott MacKenzie,1,0
Nicholas A. Knouf,1,0
David J. Gilmore,1,0
Peter Parente,1,0
Gary Bishop,1,0
Joseph 'Jofish' Kaye,1,2
Ludwig Zeller,1,1
Lasse Scherffig,1,1
Qifeng Yan,1,1
Tuomo Tuikka,1,0
Chang Won Kim,1,0
Tek-Jin Nam,1,0
Qifeng Yan,1,1
Caroline Hummels,1,0
Emile Aarts,1,0
Kees Overbeeke,1,0
Ju-Whan Kim,1,1
Yun-Kyung Kim,1,1
Tek-Jin Nam,1,1
Caroline Hummels,1,0
Michael Cruz Restrepo,1,0
Kees Overbeeke,1,0
Minjung Sohn,1,1
Tekjin Nam,1,1
Woohun Lee,1,1
Caroline Hummels,1,1
Joep Frens,1,1
Ji-Dong Yim,1,0
Christopher D. Shaw,1,0
Kipum Lee,1,0
Shelley Evenson,1,0
Richard Buchanan,1,0
Shumin Zhai,1,5
Per Ola Kristensson,1,5
Pengjun Gong,1,5
Michael Greiner,1,5
Shilei Allen Peng,1,5
Liang Mico Liu,1,5
Anthony Dunnigan,1,5
Yu-Chung Chen,1,0
Sangyoon Lee,1,0
HyeJung Hur,1,0
Jason Leigh,1,0
Andrew Johnson,1,0
Luc Renambot,1,0
Larry Constantine,1,0
Helmut Windl,1,0
Greg Demchak,1,0
Matthew Jezyk,1,0
Lira Nikolovska,1,0
Lira Nikolovska,1,0
Greg Demchak,1,0
Matthew Jezyk,1,0
Celine Pering,1,0
Sheila Vyas,1,0
Dhaval Vyas,1,3
Oscar Tomico,1,0
Joep W. Frens,1,0
C. J. Overbeeke,1,0
Jens Bombolowsky,1,0
Edmund Eberleh,1,0
Karen Holtzblatt,1,0
Joshua Barr,1,0
Les Holtzblatt,1,0
Brad A. Myers,1,1
Margaret M. Burnett,1,1
Susan Wiedenbeck,1,1
Andrew J. Ko,1,1
Mary Beth Rosson,1,1
Carman Neustaedter,1,1
Svetlana Yarosh,1,1
A. J. Brush,1,1
Daniel Schwartz,1,1
Allen Gunn,1,1
Aaron Spaulding,1,0
Krzysztof Z. Gajos,1,0
Anthony Jameson,1,0
Per Ola Kristensson,1,0
Andrea Bunt,1,0
Will Haines,1,0
Yelena Nakhimovsky,1,0
Dean Eckles,1,0
Jens Riegelsberger,1,0
Lynn Miller,1,2
Desir&#233;e Sy,1,2
Daniel Wigdor,1,4
Joe Fletcher,1,4
Gerald Morrison,1,4
Jason Blackwell,1,0
John Sheridan,1,0
Keith Instone,1,0
David R. Schwartz,1,0
Sandra Kogan,1,0
Marianna Obrist,1,3
Virpi Roto,1,3
Kaisa V&#228;&#228;n&#228;nen-Vainio-Mattila,1,3
Nathan Bos,1,0
Karrie Karahalios,1,0
Marcela Musgrove-Ch&#225;vez,1,0
Erika Shehan Poole,1,0
John Charles Thomas,1,0
Sarita Yardi,1,0
John M. Daughtry,1,2
Umer Farooq,1,2
Jeffrey Stylos,1,2
Brad A. Myers,1,2
Michael R. Van Waardhuizen,1,0
Catherine E. Peloquin,1,0
Uttam Kokil,1,0
Fatima A. Boujarwah,1,0
Amha Mogus,1,0
Jennifer Stoll,1,0
Kanan T. Garg,1,0
Ross Bohner,1,0
Nikki D'Adamo,1,0
Adam Faeth,1,0
Sara R. Kaplan,1,0
William E. Marsh,1,0
Annie T. Fang,1,0
Rahan Khozein,1,0
Sergio M. Mendez-Baiges,1,0
Eunice Y. Shin,1,0
Li Li,1,0
Nan Chen,1,0
Wentao Wang,1,0
Jenica Baty,1,0
Jiang Yang,1,0
Maureen Hanratty,1,0
Geoffrey Ho,1,0
Xiao Wei,1,0
Sanghyuk Koh,1,0
Amy Kuo,1,0
Debra Lauterbach,1,0
Noah Liebman,1,0
Andrea McVittie,1,0
Jared S. Bauer,1,0
Liz A. Blankenship,1,0
Leanna M. Gingras,1,0
Mark A. Goetz,1,0
Dane Petersen,1,4
Jay Steele,1,4
Joe Wilkerson,1,4
Alex A. Gartland,1,0
Paulina Piasek,1,0
Katherine Bessi&#232;re,1,3
Jason B. Ellis,1,3
Wendy A. Kellogg,1,3
Francesca A. Barrientos,1,0
Elizabeth A. Foughty,1,0
Dawn M. McIntosh,1,0
Bryan L. Matthews,1,0
Michael L. Best,1,2
Thomas N. Smyth,1,2
Daniel Serrano-Baquero,1,2
John Etherton,1,2
Anshu Agarwal,1,1
Andrew Meyer,1,1
Elizabeth M. Comstock,1,0
Mary Beth Raven,1,0
Sheri F. Branco,1,0
Michelle L. Cooper,1,0
Deborah E. Maurer,1,0
Marianne Berkovich,1,0
Valentina Lichtner,1,3
Angela P. Kounkou,1,3
Amir Dotan,1,3
Jos&#233; P. Kooken,1,3
Neil A.M. Maiden,1,3
Mark LaRosa,1,0
David Poole,1,0
Rudy Schusteritsch,1,0
Stefan Rennick Egglestone,1,0
Andy Boucher,1,0
Tom Rodden,1,0
Andy Law,1,0
Jan Humble,1,0
Chris Greenhalgh,1,0
Paul Gnanayutham,1,1
Gilbert Cockton,1,1
Peter Dalsgaard,1,1
Kim Halskov,1,1
Ana C. Andr&#233;s del Valle,1,0
Jeannie Huang,1,0
Karen Becerra,1,0
Susan Fernandez,1,0
Steven R. Haynes,1,0
Collin Green,1,1
Irene Tollinger,1,1
Christian Ratterman,1,1
Guy Pyrzak,1,1
Alex Eiser,1,1
Lanie Castro,1,1
Alonso Vera,1,1
Michael Budwig,1,2
Soojin Jeong,1,2
Kuldeep Kelkar,1,2
Audrey Girouard,1,1
Jonathan Diehl,1,1
Chang Hu,1,2
Marshini Chetty,1,0
Lisa M. Vizer,1,0
T. Scott Saponas,1,0
Hans-Joachim Bieg,1,0
Rock Leung,1,0
Sampada S. Marathe,1,1
Kevin Makice,1,2
Peyina Lin,1,0
Antti Salovaara,1,1
Kelly E. Caine,1,0
Jina Huh,1,0
Anne Roudaut,1,0
Antti Jylh&#228;,1,3
Cumhur Erkut,1,3
Mutsuhiro Nakashige,1,1
Minoru Kobayashi,1,1
Yuriko Suzuki,1,1
Hidekazu Tamaki,1,1
Suguru Higashino,1,1
Fabian Hemmert,1,1
Matthias L&#246;we,1,1
Anne Wohlauf,1,1
Gesche Joost,1,1
Michael Philetus Weller,1,0
Mark D. Gross,1,0
Ellen Yi-Luen Do,1,0
Florian 'Floyd' Mueller,1,0
Martin R. Gibbs,1,0
Frank Vetere,1,0
Daisuke Uriu,1,1
Naruhiko Shiratori,1,1
Satoru Hashimoto,1,1
Shuichi Ishibashi,1,1
Naohito Okude,1,1
Jakob Leitner,1,6
James Powell,1,6
Peter Brandl,1,6
Thomas Seifried,1,6
Michael Haller,1,6
Bernard Dorray,1,6
Paul To,1,6
Ilya D. Rosenberg,1,3
Alexander Grau,1,3
Charles Hendee,1,3
Nadim Awad,1,3
Ken Perlin,1,3
Peter Brandl,1,13
Jakob Leitner,1,13
Thomas Seifried,1,13
Michael Haller,1,13
Bernard Doray,1,13
Paul To,1,13
Malte Weiss,1,1
Roger Jennings,1,1
Ramsin Khoshabeh,1,1
Jan Borchers,1,1
Julie Wagner,1,1
Yvonne Jansen,1,1
James D. Hollan,1,1
Grace Ngai,1,0
Stephen C.F. Chan,1,0
Joey C.Y. Cheung,1,0
Winnie W.Y. Lau,1,0
Sebastian Heise,1,0
Michael Hlatky,1,0
J&#246;rn Loviscach,1,0
Javier San Agustin,1,1
John Paulin Hansen,1,1
Dan Witzner Hansen,1,1
Henrik Skovsgaard,1,1
Raimund Dachselt,1,7
Robert Buchholz,1,7
Andreas Bulling,1,1
Daniel Roggen,1,1
Gerhard Tr&#246;ster,1,1
Gerhard Fischer,1,2
Pamela Jennings,1,2
Mary Lou Maher,1,2
Mitchel Resnick,1,2
Ben Shneiderman,1,2
Patanjali S. Venkatacharya,1,1
Ronald M. Baecker,1,1
Jody Adams,1,1
Ken Oringer,1,1
Karl Mochel,1,1
Mitchel Resnick,1,0
Mary Flanagan,1,0
Caitlin Kelleher,1,0
Matthew MacLaurin,1,0
Yoshiki Ohshima,1,0
Ken Perlin,1,0
Robert Torres,1,0
Allison Druin,1,0
David Cavallo,1,0
Christopher Fabian,1,0
Benjamin B. Bederson,1,0
Glenda Revelle,1,0
Yvonne Rogers,1,0
Jim Gray,1,0
Richard I. Anderson,1,0
Killian Evers,1,0
Jim Nieters,1,0
Laurie Pattison,1,0
Craig Peters,1,0
Daniela K. Busse,1,0
Heather Fraser,1,0
Carola Fellenz Thompson,1,0
Lesley Allan,1,0
Patricia Hallstein,1,0
Catriona MacAulay,1,0
Brinda Dalal,1,0
mc schraefel,1,0
Lena Mamykina,1,0
Gary Marsden,1,0
Ben Shneiderman,1,0
Peter Szolovits,1,0
Daniel Weitzner,1,0
Paul Andr&#233;,1,0
Ryen White,1,0
Desney Tan,1,0
Tim Berners-Lee,1,0
Sunny Consolvo,1,0
Robert Jacobs,1,0
Issac Kohane,1,0
Christopher A. Le Dantec,1,0
Roel Vertegaal,1,1
Ivan Poupyrev,1,1
Ivo Roes,1,1
Natalia Stash,1,1
Yiwen Wang,1,1
Lora Aroyo,1,1
Lauren Wilcox,1,0
Jie Lu,1,0
Jennifer Lai,1,0
Steven Feiner,1,0
Desmond Jordan,1,0
Tyler J. Gunn,1,0
Pourang Irani,1,0
John Anderson,1,0
Marcus Reul,1,1
Keshi Dai,1,1
Harriet Fell,1,1
Joel MacAuslan,1,1
Patrick Gage Kelley,1,0
Yin He,1,3
Thecla Schiphorst,1,3
Rajasee Rege,1,0
J. Michelle Moon,1,0
Wai-Tat Fu,1,0
Hsia-Ching Chang,1,0
Brynn M. Evans,1,2
Sanjay Kairam,1,2
Peter Pirolli,1,2
Wendy Moncur,1,0
Judith Masthoff,1,0
Ehud Reiter,1,0
Hyun-Ju Kim,1,0
Min-Joon Yoo,1,0
Ji-Yong Kwon,1,0
In-Kwon Lee,1,0
Mimi Zhang,1,0
Bernard J. Jansen,1,0
Hitomi Tsujita,1,2
Koji Tsukada,1,2
Itiro Siio,1,2
Charlene Jennett,1,0
Anna L. Cox,1,0
Paul Cairns,1,0
Zhiquan Yeo,1,0
Scott E. Hudson,1,0
Chirag Shah,1,3
Gary Marchionini,1,3
Diane Kelly,1,3
Yuichi Fujiki,1,3
Panagiotis Tsiamyrtzis,1,3
Ioannis Pavlidis,1,3
Manas Tungare,1,1
Manuel A. P&#233;rez-Qui&#241;ones,1,1
Seungyon Claire Lee,1,2
Thad Starner,1,2
Jun Kato,1,2
Daisuke Sakamoto,1,2
Masahiko Inami,1,2
Takeo Igarashi,1,2
Bum chul Kwon,1,0
Ji Soo Yi,1,0
Ramsin Khoshabeh,1,0
James D. Hollan,1,0
Cristina Sylla,1,1
Pedro Branco,1,1
Clara Coutinho,1,1
Maria Eduarda Coquet,1,1
Jinyoung Kim,1,3
Hyungjin Kim,1,3
Jung-hee Ryu,1,3
Jay Chen,1,4
Lakshminarayanan Subramanian,1,4
Kentaro Toyama,1,4
Jonathan Hook,1,0
David Green,1,0
Patrick Olivier,1,0
Michael Bernstein,1,0
Paul Andr&#233;,1,0
Kurt Luther,1,0
Erin Treacy Solovey,1,0
Erika S. Poole,1,0
Sharoda A. Paul,1,0
Shaun K. Kane,1,0
Jonathan Grudin,1,0
Jerry Alan Fails,1,0
Allison Druin,1,0
Mona Leigh Guha,1,0
Nadav Aharony,1,1
Jamie Zigelbaum,1,1
Julian Lepinski,1,0
Eric Akaoka,1,0
Roel Vertegaal,1,0
Christoph Bartneck,1,0
Mathias Funk,1,0
Martijn ten Bh&#246;mer,1,0
Aditya Sankar,1,0
Archana Prasad,1,0
Joseph Joy,1,0
Naren Datha,1,0
Ajay Manchepalli,1,0
Marcelo Coelho,1,0
Eric Akaoka,1,0
Roel Vertegaal,1,0
Anthony Tang,1,0
Saul Greenberg,1,0
Sidney Fels,1,0
Pamela Briggs,1,1
Patrick Olivier,1,1
Jim Kitson,1,1
Allen Sayegh,1,0
Peter Mabardi,1,0
David Register,1,0
Daniel Spann,1,0
Jonathan Lu,1,0
Amanda Parkes,1,0
S. Adrian Massey III,1,0
Dusan Omercevic,1,0
Ale&#353; Leonardis,1,0
Jaekyung Jung,1,0
Nate Bolt,1,0
Kate Nartker,1,0
Hyunjeong Lee,1,1
Wook Chang,1,1
Joonah Park,1,1
Junghyun Shim,1,1
Amit Zoran,1,0
Marco Coppiardi,1,0
Paula Aguilera,1,0
Pattie Maes,1,0
Lillian Smith,1,0
Frame Demchak,1,0
Marcelo Coelho,1,3
Lyndl Hall,1,3
Joanna Berzowska,1,3
Pattie Maes,1,3
Pranav Mistry,1,0
Florian 'Floyd' Mueller,1,1
Stefan Agamanolis,1,1
Martin R. Gibbs,1,1
Frank Vetere,1,1
Saul Greenberg,1,2
Michael Nunes,1,2
Duen Horng Chau,1,0
Aniket Kittur,1,0
Christos Faloutsos,1,0
Jason I. Hong,1,0
Nate Bolt,1,0
Tony Tulathimutte,1,0
Nate Bolt,1,0
Tony Tulathimutte,1,0
Anja Austermann,1,0
Seiji Yamada,1,0
Raine A. Kajastila,1,1
Tapio Lokki,1,1
Hyung-il Ahn,1,0
Dustin A. Smith,1,0
Rudolph L. Mappus,1,1
Girish R. Venkatesh,1,1
Chetna Shastry,1,1
Amichai Israeli,1,1
Melody M. Jackson,1,1
Masashi Tsuboi,1,0
Shinji Kimura,1,0
Tsutomu Horikoshi,1,0
Yoshinori Kobayashi,1,0
Yoshinori Kuno,1,0
Hitoshi Niwa,1,0
Naonori Akiya,1,0
Mai Okada,1,0
Keiichii Yamazaki,1,0
Akiko Yamazaki,1,0
Chia-Jung Chan,1,2
Ruck Thawonmas,1,2
Kuan-Ta Chen,1,2
Yuichiro Takeuchi,1,0
Hugo Nicolau,1,1
Joaquim Jorge,1,1
Tiago Guerreiro,1,1
Olivier Bau,1,4
Uros Petrevski,1,4
Wendy Mackay,1,4
Takashi Nagamatsu,1,2
Junzo Kamahara,1,2
Naoki Tanaka,1,2
Jennefer Hart,1,1
Josephine Reid,1,1
Adam J. Sporka,1,0
Jakub Franc,1,0
Giuseppe Riccardi,1,0
Joe Wherton,1,1
Andrew Monk,1,1
Saleema Amershi,1,1
Meredith Ringel Morris,1,1
Hee Rin Lee,1,0
Carl DiSalvo,1,0
Yedendra Babu Shrinivasan,1,0
David Gotz,1,0
Jong-bum Woo,1,1
Youn-kyung Lim,1,1
Sungjoon (Steve) Won,1,0
Laura A. Dabbish,1,0
Sean A. Munson,1,0
Daniel Xiaodan Zhou,1,0
Paul Resnick,1,0
Hyunjung Kim,1,0
Woohun Lee,1,0
Kaisa V&#228;&#228;n&#228;nen-Vainio-Mattila,1,0
Minna W&#228;ljas,1,0
Peter Alexander Torpey,1,0
Elena Naomi Jessop,1,0
Xia Mao,1,2
Zheng Li,1,2
Yuli Xue,1,2
Rudolph L. Mappus,1,0
Paul M. Corballis,1,0
Melody M. Jackson,1,0
Jason Zalinger,1,1
Nathan Freier,1,1
Eric Dutko,1,1
John Downs,1,0
Beryl Plimmer,1,0
Teija Vainio,1,1
Robyn Taylor,1,1
Pierre Boulanger,1,1
Patrick Olivier,1,1
Jayne Wallace,1,1
Suleman Shahid,1,0
Emiel Krahmer,1,0
Marc Swerts,1,0
Willem A. Melder,1,0
Mark A. Neerincx,1,0
Eun Kyoung Choe,1,0
Kristen Shinohara,1,0
Parmit K. Chilana,1,0
Morgan Dixon,1,0
Jacob O. Wobbrock,1,0
Kazuhiro Terajima,1,0
Takashi Komuro,1,0
Masatoshi Ishikawa,1,0
Shanshan Ma,1,0
Susan Wiedenbeck,1,0
Jamie Ng,1,1
Tze-Jan Sim,1,1
Yao-Sheng Foo,1,1
Vanessa Yeo,1,1
Pamela Karr Wisniewski,1,0
Okan Pala,1,0
Heather Richter Lipford,1,0
David C. Wilson,1,0
Laurens R. Krol,1,0
Dzmitry Aliakseyeu,1,0
Sriram Subramanian,1,0
Min Kyung Lee,1,3
Maxim Makatchev,1,3
Johannes Sch&#246;ning,1,0
Tom Bartindale,1,0
Patrick Olivier,1,0
Dan Jackson,1,0
Antonio Kr&#252;ger,1,0
Jim Kitson,1,0
Jhilmil Jain,1,0
Nina Bhatti,1,0
Xia Mao,1,1
Zheng Li,1,1
William Odom,1,1
James Pierce,1,1
Ravi K. Vatrapu,1,0
Scott P. Robertson,1,0
Edith Law,1,1
Anton Mityagin,1,1
Max Chickering,1,1
Harold Thimbleby,1,1
Abhay Sukumaran,1,2
Satyan Ramlal,1,2
Eyal Ophir,1,2
Vangala RamNaresh Kumar,1,2
Gaurav Mishra,1,2
Vanessa Evers,1,2
Venkataraman Balaji,1,2
Clifford Nass,1,2
Yolanda Vazquez-Alvarez,1,2
Stephen Brewster,1,2
m.c. schraefel,1,1
Ryen W. White,1,1
Paul Andr&#233;,1,1
Desney Tan,1,1
Miriam Madsen,1,1
Rana el Kaliouby,1,1
Micah Eckhardt,1,1
Mohammed E. Hoque,1,1
Matthew S. Goodwin,1,1
Rosalind Picard,1,1
Johannes Sch&#246;ning,1,5
Michael Rohs,1,5
Sven Kratz,1,5
Markus L&#246;chtefeld,1,5
Antonio Kr&#252;ger,1,5
Helen Petrie,1,1
Chandra Harrison,1,1
Kurtis Heimerl,1,1
Divya Ramachandran,1,1
Joyojeet Pal,1,1
Eric Brewer,1,1
Tapan Parikh,1,1
Bernard J. Jansen,1,7
Mimi Zhang,1,7
Kate Sobel,1,7
Abdur Chowdury,1,7
Anne Aula,1,0
Melanie Kellar,1,0
Heesook Shin,1,0
Woohun Lee,1,0
Geehyuk Lee,1,0
Ilyeon Cho,1,0
Will Schroeder,1,0
Ryan P. Spicer,1,0
Aisling Kelliher,1,0
Samuel Hsiao-Heng Chang,1,2
Lachlan Stuart,1,2
Beryl Plimmer,1,2
Burkhard W&#252;nsche,1,2
Lisa Kleinman,1,0
Hiroyuki Manabe,1,0
Masaaki Fukumoto,1,0
Bernard J. Jansen,1,1
Danielle Booth,1,1
Amanda Spink,1,1
Christopher N. Chapman,1,0
Michal Lahav,1,0
Edwin Love,1,0
James L. Alford,1,0
Kota Yamaguchi,1,1
Takashi Komuro,1,1
Masatoshi Ishikawa,1,1
Masaaki FUKUMOTO,1,0
Jennifer Curtis,1,0
Loes Ruijs,1,0
Maartje de Vries,1,0
Robert Winters,1,0
Jean-Bernard Martens,1,0
Stephen Robertson,1,3
Milan Vojnovic,1,3
Ingmar Weber,1,3
Dieter Drobny,1,1
Malte Weiss,1,1
Jan Borchers,1,1
S. Camille Peres,1,0
Vickie Nguyen,1,0
Philip T. Kortum,1,0
Magdy Akladios,1,0
S. Bart Wood,1,0
Andrew Muddimer,1,0
A. Cavan Fyans,1,0
Michael Gurevich,1,0
Paul Stapleton,1,0
Alissa N. Antle,1,1
Greg Corness,1,1
Milena Droumeva,1,1
Nuno Tom&#225;s,1,0
Tiago Guerreiro,1,0
Daniel Gon&#231;alves,1,0
Joshua Palay,1,1
Mark Newman,1,1
Junko Ichino,1,0
Tomohiro Makita,1,0
Shun'ichi Tano,1,0
Tomonori Hashiyama,1,0
Andrea Taylor,1,0
Richard Wilson,1,0
Stefan Agamanolis,1,0
Nathalie Colineau,1,2
C&#233;cile Paris,1,2
Peter Marendy,1,2
Dipak Bhandari,1,2
Yanfeng Shu,1,2
E. Ilana Diamant,1,1
Brian Y. Lim,1,1
Andy Echenique,1,1
Gilly Leshed,1,1
Susan R. Fussell,1,1
Min Kyung Lee,1,0
Tawanna Dillahunt,1,0
Bryan Pendleton,1,0
Robert Kraut,1,0
Sara Kiesler,1,0
Erin A. Carroll,1,0
Celine Latulipe,1,0
Sonya Nikolova,1,0
Jordan Boyd-Graber,1,0
Perry R. Cook,1,0
Sin-Hwa Kang,1,1
Jonathan Gratch,1,1
James H. Watt,1,1
Alissa N. Antle,1,0
Milena Droumeva,1,0
Daniel Ha,1,0
Michael Nowak,1,0
Shailendra Rao,1,0
Clifford Nass,1,0
Joel Lewenstein,1,0
Andrew Meyer,1,0
Jessica Richman,1,0
Raquel Benbunan-Fich,1,0
Rachel F. Adler,1,0
Tamilla Mavlanova,1,0
Miyuki Shiraishi,1,0
Yasuyuki Washio,1,0
Chihiro Takayama,1,0
Vili Lehdonvirta,1,0
Hiroaki Kimura,1,0
Tatsuo Nakajima,1,0
Nadia Boukhelifa,1,0
David John Duke,1,0
Jeroen Keijzers,1,0
Elke den Ouden,1,0
Yuan Lu,1,0
Alessandro Febretti,1,4
Franca Garzotto,1,4
Francis Jambon,1,1
Brigitte Meillon,1,1
Omar Mubin,1,2
Suleman Shahid,1,2
Christoph Bartneck,1,2
Emiel Krahmer,1,2
Marc Swerts,1,2
Loe Feijs,1,2
Oliver Brdiczka,1,0
Norman Makoto Su,1,0
Bo Begole,1,0
Susan M. Stevens,1,0
Courtney C. Dornburg,1,0
Johann Ari Larusson,1,0
Richard Alterman,1,0
Alex P. Lambert,1,0
Stephen M. Bezek,1,0
Karrie G. Karahalios,1,0
JinHa Seong,1,0
Woohun Lee,1,0
Youn-kyung Lim,1,0
Pranav Mistry,1,32
Pattie Maes,1,32
Liyan Chang,1,32
Christian Kruschitz,1,1
Ricardo Jota,1,4
