polymorphic dialogs,1,0
audio captcha,1,3
mobility applications,1,0
applied research,1,10
ink,2,60
spyware,1,7
predictive interfaces,1,15
in-car interfaces,2,6
output modalities,1,0
image retrieval,4,70
earcons,10,179
visual appeal,1,1
website design, user modeling,1,0
hr,1,34
loss,1,0
dome,1,1
next-generation video playback interfaces,1,37
meta models,1,0
internet research,1,0
giornata,1,4
ia,1,0
conservation,1,2
technology policy,1,0
enjoyability,1,15
ubicomp application,1,0
multiple degrees of freedom,2,0
productivity tools,3,1
personal projection,1,0
ir,1,0
it,2,16
design study,2,36
biologists,1,5
im,4,30
ict4d,19,33
predictive handwriting,1,10
comparative study,1,0
model integration,2,2
expressive display,1,8
non-speech,1,0
contextual footprin,1,0
informal uis,1,1
computer graphics history,1,2
xo,1,0
mobile browsing,1,0
temporal analysis,2,82
search history,1,2
rhythms,1,3
cultural heritage,4,3
technology followers,1,1
film making,1,5
adaptive product,1,0
electronic medical record (emr),1,0
bimanual skill,1,6
design trade-offs,1,2
computer-based training,1,0
web applications,5,9
digital production,1,0
design of experiments,1,1
user-interface toolkit,1,8
evidence aggregation,1,1
auditory ui,1,0
vj,3,0
automated camera management,1,15
keyword search,3,9
image-based,1,0
events,2,92
vr,2,2
collaborative work spaces,1,4
pointer control,1,3
ux,7,3
interactive learning,2,4
medium effect,1,3
egocentric maps,1,8
user experience evaluation,1,0
ui,2,3
per-user detail,1,8
cognitive rehabilitation,1,1
gaze gestures,1,1
auditory (non-speech) feedback,1,0
bilateral interpersonal interaction,1,2
rss overload,1,2
tactile display,4,22
first-person shooter,1,17
hmi,2,0
interactive problem solving,1,0
modeling,10,124
tactile i/o,1,1
fluid ui,1,3
tv,6,15
news recommendation system,1,1
housework management,1,0
particle filters,1,0
african american culture,1,0
mobile research,3,5
[braccetto] research project,1,1
user interface consultancy,2,0
product involvement,1,0
multiple sessions task,1,0
assertions,1,22
conservative,1,0
metrics,12,62
business value of usability,3,3
tablet pc,6,52
sn,1,16
trashducation,1,0
spatial sound,2,3
mexico,1,0
interaction metaphors,1,1
wizard of oz study,1,8
energy use,2,25
conversational attention,1,65
transitions,1,0
platform independent prototyping,1,0
muscle-computer input,1,0
hsv,1,1
language behavior,1,6
t9,2,9
planar user interfaces,1,1
task performance measure,1,1
marking menus,12,311
three-dimensional graphics,1,8
virtual pets,4,33
festiva,1,0
broadband speed,1,0
domestic robot,1,2
conversational analysis,3,16
computers in eduation,1,3
business process reengineering,1,4
immersive virtual reality,1,0
course-of-action diagrams,1,0
design workshops,1,9
ladder,1,7
interactive performance,2,0
computer supported collaborativ work,1,0
social transparency,1,17
pt,1,1
desktop-based collaboration,1,2
enterprise information systems (eis),1,1
remote exploration,1,7
non-verbal control,1,5
relationship modeling,1,32
virtual keyboard,3,30
vrml2,1,3
visual complexity,1,2
bibliography,1,0
information transfer,2,8
photo viewing,1,5
elderly entertainment,1,10
interaction,66,463
virtual product experience (vpe),1,0
information retrieval visualization,1,0
hand gestures,2,12
game experience,1,4
professional domains,1,0
amusement ride,1,0
knitting,2,1
associations,1,1
input agents,1,0
viewpoint,1,0
objectivity,1,0
gimp,1,7
navigational support,1,0
visual angle,2,50
ubiquitous and mobile computing,1,24
monte carlo simulation,1,13
computer-aided cooking,1,0
rfid tag,2,153
handmarkings,1,1
multi-target,1,17
qualitative,3,1
photophone applications,1,5
3dui,1,11
multimedia authoring,4,53
3d acquisition,1,4
game console,1,0
see-through interface,1,0
cut paste,1,5
bodily sensation,1,1
email overload,1,0
distributed meetings,3,14
logo,2,0
software localization,1,0
intelligent tutoring system,1,0
wireless web,1,28
micro-entrepreneurs,1,0
goal passing,1,84
positionality,1,2
speed-accuracy tradeoff,4,29
electronic health record,1,11
haptic rendering,1,0
internal model,1,3
pedagogical software,1,0
information representation,2,1
visual canon,1,0
perceptual bandwidth,3,0
3dof,1,1
sensor technologies,1,31
graphics design,1,1
heads-up,1,0
interactive label,1,0
individual decision making,1,0
wireless sensor system,3,3
pointing interaction,1,0
facial expression of emotion,3,28
cross-cultural comparison,3,0
medical informatics,6,17
multi-device environment,1,0
digital interactive surfaces,1,0
event-based integration,1,13
display-based knowledge,1,8
video structure,1,12
learner-centered software design,1,1
double-side multi-touch,1,1
liberia,2,3
display-based human-computer interaction,1,2
collapsing widgets,1,0
semantic networks,2,6
automatically generated alternatives,1,1
dialog manager,2,22
interactive media art,1,6
dual-income family,1,1
basic research,2,0
parkinson's disease,2,0
classroom orchestration,1,0
user interface design,103,681
emotion physiology,1,11
design implications,2,34
pie menu,1,13
deployment study,1,4
common-sense reasoning,1,34
page detection,2,41
interactive,9,12
visible analytics,1,0
digital picture,1,0
macrostyles,1,0
dynamically tethered displays,2,0
field observation,1,7
multidimensional trees,1,0
empirical studies of programmers (esp),6,28
strategy,10,33
social summarization,1,1
mobile technology,7,95
touch screen,14,45
doctor-patient communication,1,0
multiple robots,1,12
chronological navigation,1,6
pvdf,1,22
material culture,1,0
non-design,1,0
emotional interface,1,0
edible marker,1,0
dialogue boxes,1,0
task performance,1,0
behavioural change,1,1
attraction,3,23
cooperation support,1,0
mid-air input,1,1
web search results,1,1
co-location,1,5
fes,1,0
2d pointing,1,0
reflow,1,16
learning by exploration,1,6
movement shape,1,1
body-based interaction,1,5
e-business,2,21
photo-realism,1,31
vocera,1,2
offshore development,1,2
everyday cooking,1,1
methodology evaluation,1,0
situated sustainability,1,0
organizational research,1,1
user's model,1,0
cancer patients,1,0
information rendering,1,0
physiological computing,3,4
bulletin board,1,2
editor interfaces,1,2
self-regulation,1,4
hybrid systems,1,0
token,1,5
remote user interface,1,6
medical reception,1,1
rhetoric,5,3
dynamic query interface,1,0
workarounds,1,5
energy saving displays,1,11
technical writing,2,3
applied machine learning,1,0
cultural translation,1,0
spatial transformation,1,15
graspable interface,1,69
spatial layout algorithms,1,1
multi-finger interaction,1,2
speech browsing,2,23
profiles,2,46
authentication mechanisms,1,15
scholarly publishing,1,10
file system,1,4
video abstraction,2,62
interface design optimization,1,10
change,2,9
garnet,1,18
distributed,1,2
mobile payment,1,3
process tracing,1,0
hand grip recognition,1,1
light-weight interaction,2,218
reaction time,1,1
multi-computer user interface,1,2
fish tank vr,1,1
research products,1,9
faq,1,0
virtual humans,5,29
weightless wall,1,0
rural,3,15
remote usability testing,2,12
notification devices,1,3
international usability test,1,13
virtual currencies,1,4
collaborative creativity,1,0
pervasive communication systems,1,5
motion-impaired users,2,0
heterogeneous,1,0
h index,1,2
distributed artificial intelligence,1,0
cad/cam,1,0
drawers,2,21
education,99,713
creativity,32,41
qualitative analysis,4,7
piezoelectrics,1,22
interaction styles,12,85
tactile diagrams,1,3
reminiscence,4,12
photo browsing and analysis,1,4
wireless,14,253
2d code,1,4
ic card,1,1
target position,1,30
dynamic systems,1,4
naturalistic studies,1,4
information retrieval interfaces,2,5
boolean logic,1,3
in-situ evaluation,1,1
hearing-impaired,1,0
palm pilots,1,56
social advice,1,0
log analysis,2,0
aamu,1,1
media facades,2,2
off-screen targets,1,19
office systems,2,17
retirees,1,0
force sensitive touch screen,1,10
unobtrusive methodology,1,2
errors,3,20
copy-paste,1,5
motion sensor,1,9
wearable sensors,1,0
multi-touch gestures,1,0
acoustic gestures,1,5
target audience,1,0
voting machine,1,2
digital photo display,1,12
downloading,1,0
telepointers,1,6
perceptual crossing,1,0
social engineering,1,1
multimodal communication,2,1
pen interfaces,1,46
demining,1,0
adaptive fast-forward,1,6
multi-display interaction techniques,1,16
publications,2,1
special interest group,3,3
fitts'law,1,116
first time attendees,1,0
intelligent help,1,15
motion input,1,1
mobile data services,2,75
violin teaching,2,0
media spaces,13,601
visual letter recognition,1,16
task modeling,1,0
system development support,1,6
large screen displays,1,4
labeling,1,0
visual perception,5,37
usability research,18,79
video skimming,1,0
emergent storytelling,1,1
community design,1,3
perceptual & vision-based uis,1,0
tiled-monitor large display,1,3
dinnerware,1,0
smartcards,1,29
hierarchical menu,1,2
ear tracking,1,0
emotional computing,2,28
trajectories,5,21
collision warning systems,1,8
guilds,1,11
graphical keyboard,3,22
multiple voices,1,0
design-oriented research,1,46
affective user interfaces,1,0
access to information,1,1
human factors in aviation,1,2
linguistic politeness,1,0
multidisciplinary design teams,1,6
haptic display,6,14
computer mediated communication,34,436
haptic interactions,1,2
autistic spectrum disorders(asd),1,0
continuous interaction,2,2
small screens,6,35
meeting scheduling,2,67
concatenation,1,0
eye,1,116
social information systems,1,0
information organization,6,153
connectability,1,1
shadow puppet,1,0
central design record,1,2
protyping,1,1
usability practice,1,0
site design,1,1
meal planning,1,0
mediated interaction,1,0
information transparency,1,0
user motivatio,1,5
procedural hypertext,1,0
cooking with robots,1,0
api documentation,1,0
behavioral modeling,2,3
clos,1,1
wireless multimedia applications,1,23
voluntary maintenance,1,0
audio-only,1,23
phone-based interface,1,16
shaking,1,0
requirements,6,22
professional society,1,1
one-to-many relationships,1,0
informatics,1,0
socio-techinical design,1,10
pile metaphor,1,71
professional work,1,151
generic critics,1,13
piezo-electric,1,0
model-based interface development,2,17
attention model,1,10
speech processing,1,6
touch input,2,0
interface,26,85
visual information,1,19
fraud detection,1,3
embedded training,1,14
collaborative sensemaking,1,1
psychological scaling techniques,1,3
comprehension,4,26
game-based learning,1,2
dataglove,1,2
ability-based user interfaces,1,19
medical history/record,1,3
cooperaion,1,0
keystrokes,1,2
research priorities,1,0
experimental psychology,1,9
sentiment,1,4
ucdi4d,1,4
learning technology design,1,0
dialogue elements,1,2
eyes-free interaction,3,0
network configuration,1,3
client survey,1,0
kinesthetic,1,0
anticipated future interaction,2,1
full-body interaction,1,1
interactive cooking show,1,0
faceted navigation,1,3
user-expertise assessment,1,1
digital camera,1,0
document interfaces,1,13
participant-observation,1,0
human-robotic relationship,2,31
persuasive technology,38,149
virtual objects,1,0
web pages,1,1
automobile cockpit design,2,4
artifacts,3,1
dual-task tradeoffs,1,44
human factors method recruitment,1,4
game design,14,13
information and communication technologies,1,0
customization,21,130
polyarchy structure,1,0
levenshtein minimum string distance,1,26
global south,1,4
handcraft,2,0
user perceptions,3,0
iconic displays,1,7
motion capture,10,10
agent architectures,1,36
minute targets,1,1
learning,56,485
organizational effects,1,7
speed reading,2,1
interactive 3d graphics,3,72
implicit cues,1,6
performance art,1,0
conceptual combination,1,0
electronic commerce,7,79
requirements analysis,4,10
document retrieval,3,2
experience sampling,13,158
constraint programming,1,3
epg,1,7
next generation hci,2,1
agile processes,1,2
digital materiality,1,0
implicit,1,5
enterprise resource planning (erp),1,1
mixed interaction spaces,1,3
applications environment,1,4
vicarious security reinforcement,1,0
mode sensing,1,6
education application,1,2
computers are social actors,5,64
thinking aloud usability test,1,2
communities of practice,3,4
act-r/pm,1,11
peripheral display,5,45
mobile location sharing technology,1,16
eye closure,1,0
target selection,8,31
social constructivism,1,0
zoomable ui,1,22
extraction,1,1
graphical user interface,20,112
pneumatic,1,10
multiscale pointing,1,12
document annotation,1,13
singling out,1,17
camp experience,1,0
out-of-turn interaction,1,6
off-the-shelf gaze tracking,1,1
it security,1,6
external representations,1,12
collaborative virtual peers,1,3
online reputation,1,0
user interfaces - evaluation/methodology,1,2
touch interfaces,2,3
scatter/gather,3,88
identity and expression,1,5
embossing,1,3
real time sand simulation,1,0
esm,1,0
e-ink,1,0
presentation technologies,1,4
online discussion forums,1,26
gross national happiness,1,2
dialogue analysis,1,4
accelerometer placement,1,3
play motivation,1,4
co-located groupware,1,16
presence effect,1,0
communication applications,1,12
visual databases,1,0
transitivity,1,1
image stretch,1,1
korean text entry,1,0
design information,1,1
customize,1,12
agent-initiated telephone calls,1,0
pervasive and ubiquitous systems,1,0
dialogue agents,1,0
continuous,1,5
speculative design,1,0
computed causality,1,1
video social networks,1,0
recent shortcuts,1,5
design interpretive,1,0
satisfaction,5,72
portable device,1,0
foreign language learning,1,9
probabilistic interaction,1,0
sound visualization,2,5
copy-and-paste,4,20
gui construction,1,13
co-reflection,1,0
business charts,1,9
emg,3,51
contextual search,1,0
ambience,1,10
spatialized sound,3,15
integrated brand experience,1,0
techniques,2,0
attractiveness,3,18
mobile usage,1,5
peer-to-peer networks,1,35
local knowledge,1,9
emr,1,2
data management,1,0
ems,1,0
virtual consultation,1,0
expertise locator tools,1,6
reflective learning,1,0
pattern research,1,0
networked information space,1,4
comparative feedback,1,0
relevance feedback,3,107
cello,1,0
networked information,1,0
physiological user interfaces,1,25
driver distraction,4,10
containers,2,19
game input devices,1,1
observation,8,13
timeline views,1,9
refrigerator,1,2
user comments,1,0
hand tracker,1,6
information scent,12,316
error rate,3,14
eog,1,6
flex-prompt,1,0
shuffle listening,1,6
reading,25,269
